Symbol_1,date,environmentalScore,socialScore,governanceScore,ESGScore
8604.T,,,,,
4307.T,,,,,
4307.T,,,,,
4307.T,,,,,
4307.T,,,,,
4307.T,,,,,
4307.T,,,,,
4307.T,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
NDA.ST,,,,,
NDA.ST,,,,,
NOD.OL,,,,,
NOD.OL,,,,,
NOD.OL,,,,,
NOD.OL,,,,,
NOD.OL,,,,,
JWN,2024-11-02,52.8,70.96,74.8,66.19
NSC,2024-09-30,60.3,64.55,69.4,64.75
NSC,2024-09-30,60.3,64.55,69.4,64.75
NSC,2024-09-30,60.3,64.55,69.4,64.75
NSC,2024-09-30,60.3,64.55,69.4,64.75
NSC,2024-09-30,60.3,64.55,69.4,64.75
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
5943.T,,,,,
3979452Z.CO,,,,,
3979452Z.CO,,,,,
3979452Z.CO,,,,,
3979452Z.CO,,,,,
NHM.JO,,,,,
unknown,,,,,
unknown,,,,,
NOC,2024-12-31,63.41,65.71,77.01,68.71
NOC,2024-12-31,63.41,65.71,77.01,68.71
NOC,2024-12-31,63.41,65.71,77.01,68.71
NOC,2024-12-31,63.41,65.71,77.01,68.71
NOC,2024-12-31,63.41,65.71,77.01,68.71
NOC,2024-12-31,63.41,65.71,77.01,68.71
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
1518971D,,,,,
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NLOK,2024-12-27,61.94,67.94,61.97,63.95
NPRO.OL,,,,,
NPRO.OL,,,,,
NPRO.OL,,,,,
NOVN.SW,,,,,
NOVN.SW,,,,,
NOVN.SW,,,,,
NOVN.SW,,,,,
NOVN.SW,,,,,
NOVN.SW,,,,,
NOVN.SW,,,,,
NOVN.SW,,,,,
NOVN.SW,,,,,
unknown,,,,,
NOVOB.CO,,,,,
NOVOB.CO,,,,,
NOVOB.CO,,,,,
NOVOB.CO,,,,,
NOVOB.CO,,,,,
NOVOB.CO,,,,,
NOVOB.CO,,,,,
NZYMB.CO,,,,,
NZYMB.CO,,,,,
NZYMB.CO,,,,,
NZYMB.CO,,,,,
NZYMB.CO,,,,,
NZYMB.CO,,,,,
NRG,2024-09-30,56.76,72.89,75.16,68.27
NRG,2024-09-30,56.76,72.89,75.16,68.27
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6471.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
6472.T,,,,,
9613.T,,,,,
9613.T,,,,,
9613.T,,,,,
9613.T,,,,,
9613.T,,,,,
9613.T,,,,,
9613.T,,,,,
9613.T,,,,,
9613.T,,,,,
9437.T,,,,,
9437.T,,,,,
9437.T,,,,,
9437.T,,,,,
9437.T,,,,,
9437.T,,,,,
9437.T,,,,,
9437.T,,,,,
9437.T,,,,,
9437.T,,,,,
8933.T,,,,,
8933.T,,,,,
8933.T,,,,,
8933.T,,,,,
8933.T,,,,,
8933.T,,,,,
8933.T,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
NVDA,2024-10-27,68.9,66.51,69.95,68.46
NVDA,2024-10-27,68.9,66.51,69.95,68.46
NVDA,2024-10-27,68.9,66.51,69.95,68.46
NVDA,2024-10-27,68.9,66.51,69.95,68.46
NVDA,2024-10-27,68.9,66.51,69.95,68.46
NVDA,2024-10-27,68.9,66.51,69.95,68.46
NVDA,2024-10-27,68.9,66.51,69.95,68.46
1006Z.CO,,,,,
1006Z.CO,,,,,
1006Z.CO,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
1802.T,,,,,
OHLA.MC,,,,,
OHLA.MC,,,,,
OHLA.MC,,,,,
OHLA.MC,,,,,
OHLA.MC,,,,,
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OXY,2024-09-30,64.57,81.31,60.63,68.83
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
OCE.JO,,,,,
1701880Z.L,,,,,
1701880Z.L,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
ODF.OL,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
0030080D,,,,,
OIBR3.SA,,,,,
OIBR3.SA,,,,,
OIBR3.SA,,,,,
OIBR3.SA,,,,,
OIBR3.SA,,,,,
OSH.AX,,,,,
OSH.AX,,,,,
OSH.AX,,,,,
OSH.AX,,,,,
6282.T,,,,,
6282.T,,,,,
6282.T,,,,,
6282.T,,,,,
6282.T,,,,,
6282.T,,,,,
6282.T,,,,,
6282.T,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OLAM,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
OML.L,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
3102178Z.BR,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
7733.T,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMN.JO,,,,,
OMC,2024-12-31,56.15,54,62.25,57.47
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
6645.T,,,,,
OMV,,,,,
OMV,,,,,
OMV,,,,,
OMV,,,,,
OMV,,,,,
OMV,,,,,
OKE,2024-09-30,56.42,73.85,76.32,68.86
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
4528.T,,,,,
ONTEX.BR,,,,,
96070Z.HE,,,,,
96070Z.HE,,,,,
96070Z.HE,,,,,
96070Z.HE,,,,,
OPHR.L,,,,,
OPHR.L,,,,,
OPHR.L,,,,,
OPHR.L,,,,,
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORCL,2024-11-30,71.7,69.16,63.7,68.19
ORA.PA,,,,,
ORA.PA,,,,,
ORA.PA,,,,,
ORA.PA,,,,,
ORA.PA,,,,,
ORA.PA,,,,,
ORA.PA,,,,,
ORA.PA,,,,,
ORA.PA,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
ORI.AX,,,,,
ORI.AX,,,,,
ORI.ST,,,,,
ORI.ST,,,,,
ORI.ST,,,,,
ORI.ST,,,,,
ORI.ST,,,,,
ORI.ST,,,,,
ORG.AX,,,,,
ORG.AX,,,,,
ORG.AX,,,,,
ORG.AX,,,,,
ORG.AX,,,,,
ORG.AX,,,,,
OKDBV.HE,,,,,
OKDBV.HE,,,,,
OKDBV.HE,,,,,
ORNBV.HE,,,,,
ORK.OL,,,,,
ORK.OL,,,,,
ORK.OL,,,,,
ORK.OL,,,,,
ORK.OL,,,,,
ORK.OL,,,,,
ORK.OL,,,,,
ORA.AX,,,,,
ORA.AX,,,,,
ORA.AX,,,,,
ORA.AX,,,,,
ORA.AX,,,,,
ORSTED.CO,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
9532.T,,,,,
OSR.DE,,,,,
OSR.DE,,,,,
OSR.DE,,,,,
OSR.DE,,,,,
OSR.DE,,,,,
OSR.DE,,,,,
POST,2024-12-31,99.76,67.25,75.92,80.98
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
4578.T,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OUT1V.HE,,,,,
OTE1V.HE,,,,,
OTE1V.HE,,,,,
OTE1V.HE,,,,,
OC,2024-09-30,70.33,66.38,72.97,69.89
OC,2024-09-30,70.33,66.38,72.97,69.89
OC,2024-09-30,70.33,66.38,72.97,69.89
OC,2024-09-30,70.33,66.38,72.97,69.89
OC,2024-09-30,70.33,66.38,72.97,69.89
OC,2024-09-30,70.33,66.38,72.97,69.89
OC,2024-09-30,70.33,66.38,72.97,69.89
OC,2024-09-30,70.33,66.38,72.97,69.89
OC,2024-09-30,70.33,66.38,72.97,69.89
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
PCAR,2024-09-30,66.97,59.24,61.64,62.62
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
PKG,2024-09-30,66.38,68.9,62.45,65.91
PKG,2024-09-30,66.38,68.9,62.45,65.91
PKG,2024-09-30,66.38,68.9,62.45,65.91
PAL,2024-09-30,94.9,79.38,73.55,82.61
PAL,2024-09-30,94.9,79.38,73.55,82.61
PAL,2024-09-30,94.9,79.38,73.55,82.61
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
PWTN.SW,,,,,
PWTN.SW,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
6752.T,,,,,
PNA.AX,,,,,
PNA.AX,,,,,
PNA.AX,,,,,
PNA.AX,,,,,
PNA.AX,,,,,
PNA.AX,,,,,
PNA.AX,,,,,
PNDXB.ST,,,,,
unknown,,,,,
unknown,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PXT.TO,,,,,
PH,2024-12-31,75.94,70.03,74.56,73.51
unknown,,,,,
unknown,,,,,
unknown,,,,,
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PCTI,2023-09-30,72.49,67.68,63.03,67.73
PEABB.ST,,,,,
PEABB.ST,,,,,
PEABB.ST,,,,,
PEABB.ST,,,,,
PSON.L,,,,,
PSON.L,,,,,
PSON.L,,,,,
PDL.AX,,,,,
PDL.AX,,,,,
unknown,,,,,
PNN.L,,,,,
PNN.L,,,,,
PNN.L,,,,,
PNN.L,,,,,
PNN.L,,,,,
PNN.L,,,,,
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
PEP,2024-12-28,71.57,73.45,72.94,72.65
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
PKI,2023-12-31,65.85,65.59,69.53,66.99
RI.PA,,,,,
RI.PA,,,,,
RI.PA,,,,,
RI.PA,,,,,
RI.PA,,,,,
RI.PA,,,,,
RI.PA,,,,,
RI.PA,,,,,
RI.PA,,,,,
RI.PA,,,,,
PPT.AX,,,,,
PPT.AX,,,,,
PPT.AX,,,,,
PSN.L,,,,,
PSN.L,,,,,
PSN.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PDL.L,,,,,
PFC.L,,,,,
PFC.L,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PETR4.SA,,,,,
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PFE,2024-09-29,77.04,60.14,68.69,68.62
PCG,2024-09-30,63.29,72.47,76.73,70.83
PCG,2024-09-30,63.29,72.47,76.73,70.83
PCG,2024-09-30,63.29,72.47,76.73,70.83
PCG,2024-09-30,63.29,72.47,76.73,70.83
PCG,2024-09-30,63.29,72.47,76.73,70.83
PCG,2024-09-30,63.29,72.47,76.73,70.83
PGS.OL,,,,,
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
PM,2024-12-31,66.27,57.74,65.52,63.18
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
PIA.MI,,,,,
PIA.MI,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
PIK.JO,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
VAC.PA,,,,,
PF,,,,,
PF,,,,,
PF,,,,,
PNW,2024-09-30,69.07,73.33,71.33,71.24
PNW,2024-09-30,69.07,73.33,71.33,71.24
PNW,2024-09-30,69.07,73.33,71.33,71.24
PNW,2024-09-30,69.07,73.33,71.33,71.24
PNW,2024-09-30,69.07,73.33,71.33,71.24
PNW,2024-09-30,69.07,73.33,71.33,71.24
PNW,2024-09-30,69.07,73.33,71.33,71.24
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
6773.T,,,,,
PFG.JO,,,,,
TPEIR.AT,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIEL.BO,,,,,
PIRC.MI,,,,,
PIRC.MI,,,,,
PIRC.MI,,,,,
PIRC.MI,,,,,
PIRC.MI,,,,,
PIRC.MI,,,,,
PIRC.MI,,,,,
PBI,2024-09-30,54.02,53.84,52.54,53.46
PBI,2024-09-30,54.02,53.84,52.54,53.46
PNC,2024-09-30,53.65,60,58.23,57.29
PNC,2024-09-30,53.65,60,58.23,57.29
PNC,2024-09-30,53.65,60,58.23,57.29
PNC,2024-09-30,53.65,60,58.23,57.29
PNC,2024-09-30,53.65,60,58.23,57.29
PNC,2024-09-30,53.65,60,58.23,57.29
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
4927.T,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
14202MF,,,,,
300363.SZ,,,,,
005490.KS,,,,,
005490.KS,,,,,
005490.KS,,,,,
005490.KS,,,,,
005490.KS,,,,,
005490.KS,,,,,
PNL.AS,,,,,
PNL.AS,,,,,
PNL.AS,,,,,
PNL.AS,,,,,
PNL.AS,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
POW.TO,,,,,
397.HK,,,,,
397.HK,,,,,
397.HK,,,,,
397.HK,,,,,
397.HK,,,,,
397.HK,,,,,
397.HK,,,,,
6239.TW,,,,,
6239.TW,,,,,
6239.TW,,,,,
6239.TW,,,,,
6239.TW,,,,,
6239.TW,,,,,
6239.TW,,,,,
6239.TW,,,,,
PPL,2024-09-30,53.55,61.24,69.84,61.54
PPL,2024-09-30,53.55,61.24,69.84,61.54
PPL,2024-09-30,53.55,61.24,69.84,61.54
PPL,2024-09-30,53.55,61.24,69.84,61.54
unknown,,,,,
unknown,,,,,
unknown,,,,,
PFG,2024-09-30,53.6,66.66,67.53,62.6
PFG,2024-09-30,53.6,66.66,67.53,62.6
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
unknown,,,,,
